User Name,Sex,Comments,Likes,Replies
快乐咸鱼墨,男,啊？,0,
樱空雪誓,保密,期待,1,
斯多莱肯,保密,gkdgkd,0,
雪融阳降,保密,🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵🥵,1,
miru-Kurv,保密,不是哥们[疑惑],0,
爆浆触手罐头,保密,这是好的,1,
一只草草草履虫,保密,蚌埠住了,0,
魔羽123,保密,终于!,1,
我的陈叔叔是彀闞蹇,男,画崩的几张CG改了吗？,2,
缇雅Official,女,好耶,0,
L_yyeah,男,またあなたに会ったら、きっと一目で好きになります……ですから、怖がらないでください。,3,
゚゚゚丁真,保密,Ciallo～(∠・ω< )⌒☆,0,
屑墨宸,男,所以美咕噜在怪猎里用的是什么武器呢[思考],0,轻弩
0721master,保密,回家了一样,0,
Five香茶叶蛋,保密,为什么我会现在刷到[笑哭][笑哭],0,
黑懒令兒,男,这怎么7022才推送给我[酸了],0,
z明天x,保密,中文版呢快端上来把（喜）,0,
燎原芝士,女,发售一周年故地重游,0,
九色鹿最好看,保密,啊？怎么上首页了,0,
_-铁锅炖大鹅_,保密,给我干哪来了？[超天酱表情包_痴呆],0,
李长安静,男,我惊掉大牙了,0,
飘摇荧惑,保密,故地重游,0,
巧克力棒好好吃啊qwq,男,不是兄弟[保卫萝卜_哭哭],0,
笔怎么用,保密,首页。,0,
花花封心锁爱,保密,啊？,0,
波罗的海淹死的鱼,男,无敌了，这也能刷到？,0,
黑猫老师五更,保密,好,0,
Vision_Wanda,男,[热词系列_好家伙]柚子厨过年了,7,
苏必利尔湖水怪,保密,谁敢反对宁宁就砸烂他的狗头！,1,
夏色茉子,保密,柚子厨不请自来[doge],0,
黑茶official,男,steam版加中文了？,0,
一吱大鱼,保密,真在这一天推了[笑哭][笑哭],0,
两捆沈梦溪,男,Ciallo～(∠・ω< )⌒☆,0,
泛泛之交,男,大家一起0721吧[東雪蓮_正确的],0,
星野夜明け,保密,不是哥们[星空列车与白的旅行表情包_猫猫问号],0,
Alphard丶星宿一,男,好推[doge],0,
冲锋箭,男,不是哥们，今天开apex前发现steam上魔女的夜宴打折，然后刚刚在首页刷到这个，大家有什么头绪吗,0,
东风同志,男,0721=7月21[笑哭],0,
一个慢慢的爱沙尼亚球,保密,0721日推给我是吧,0,
爱吃青椒的章鱼,保密,0721过来的[脱单doge],0,
lvckily,男,这辈子有了,0,
所荐,保密,0721日刷到……,0,
ingADVtis_铭至,保密,0721快乐！,0,
amigo5,保密,0721结束时刷到,0,
温柔柚子厨,保密,报道！ciallo~,0,
早早早早zzzzz,保密,ciallo！,0,
竞争者是也,保密,啊?,0,
Dusk_Raven,男,steam是直接更新么，我看发行商那一栏没有你们啊[辣眼睛],0,现在只是宣布制作...[咩栗_吃桃子]
Dusk_Raven,男,steam是直接更新么，我看发行商那一栏没有你们啊[辣眼睛],0,回复 @结城I希亚 :今夏完成制作，不就一两个月了..
nevo_9,女,😋😋😋😋,0,
送我一朵风信子,保密,真就大数据时代呗，我后台解压着游戏就给我推这个[疑惑],0,
银之残剑,保密,谁敢反对宁宁就干烂谁的狗头[热词系列_锤],0,
gay-ster,保密,好好好，0721推荐真是绝了,0,
柠檬之露易丝,保密,Ciallo～(∠・ω< )⌒☆,0,
降下星辰的夜之天使,男,@牧曼 @我们終将再見 @乱77778糟 @IIHhj [惊讶],0,
无殇令夕,保密,甚至今天还推送一下[笑哭],0,
变得上流的Mako,保密,今天0721，怪不得刷到了,0,
ZZY是个白空调C,保密,为什么直到今天我才刷到,0,
元気な若者233,男,今天0721节,0,
百万克拉PLATEADO,保密,突然推流,0,
沼泽emm,保密,不是哥们,0,
invinder,保密,wok咋又刷到了[笑哭],0,
M胡桃,保密,0721的高手,0,
遥不可及by星辰,保密,0721刷到。,0,
常世神,保密,7月21日是吧,0,
星空开摆,保密,啊？,0,
星落_xingluo,男,真推啊,0,
星空荷泪,保密,"0721
推这个是吧",0,
霓凡戈,保密,怎么还给引流了,0,
Yaegaki-Erika,保密,《推广》,0,
theTree灬,男,好耶！,0,
HTH丢,男,怎么今天给我推这个[微笑],0,因为买推送了
Sakai-Shinji,男,今天7月21号刷到我也是神人了[笑哭],0,
Doomer_192808,保密,我们柚子厨也有自己的节日,0,
湛蓝的天空海洋梅子,保密,2024.07.21留念,0,
guo47828,男,Ciallo～(∠・ω< )⌒☆,0,
Tianyii_,男,0721日推过来了，宁宁suki[脱单doge],0,
落叶藏幽,男,今天是0721纪念日[脱单doge][脱单doge][脱单doge],0,
觅渡云海,男,今天是0721日[星星眼],0,
国冲,保密,为什么刚好今天就刷到了？[思考],0,
王之瞎仁,保密,不多说了0721,0,
Gk_dljg,保密,0721留念,0,
垣根朝日,男,7月21日纪念，B站故意的吗[笑哭],0,
-我爱加藤惠-,保密,[星星眼][星星眼],0,
cheemsXXX,保密,不是，啊？,0,
浅漠啊,保密,这咋上首页了,0,
尘芥风RuderalWind,女,意味深7.21,0,
彼岸变迁,男,从主页过来的,0,
白颜相故,男,动漫是里吗[doge],0,
kurowaくろわ,男,太狠了  柚子社三杀,1,
墒光,保密,美咕噜手办销量这么惨淡 没想到居然还是人气第四[物述有栖_好耶],1,
Secorder,男,好家伙[小电视_吃惊],0,
Clement1n,保密,今天是0721纪念日[脱单doge][脱单doge][脱单doge],0,
四季ナツメさん,保密,私のオナニーを見てください![蔚蓝档案表情包_做错了],0,
丘普Cupid-Psyche,保密,Ciallo～(∠・ω< )⌒☆,0,
质纯,保密,今年07/21再次打卡,0,
wheel逗比,男,0721推给我是吧,0,
想你时下的雨,保密,每年的今天我都要来看一眼,0,
九尾狐食之不蛊,男,0721打卡,0,
蛰羽啼铭,保密,耶0721,0,
星夜主神苏暖暖,女,首页来的[热词系列_啊?],0,
黒猫SS,男,[笑哭][笑哭][笑哭]官方也开始玩梗了嘛,0,
南离_minaRi,男,心碎了，没有和奏😭😭😭,0,
丰子非疯子,保密,怎么在我的首页出现了这个东西？,0,
RIN萌萌的,女,[脸红][脸红],0,
旸yangY,男,我只推了两条线[笑哭],0,
selijah6,保密,首页？,0,
我六翻了,男,今天0721[脱单doge],0,
27_Tau,女,0721,0,
地冷dilen,男,好！,0,
重开难立,保密,总算补上了,0,
只是只麻雀罢了,保密,打卡打卡,0,
四季夏目----,男,"各位柚子社在b站有号了哦
灌注柚子社喵
Ciallo～(∠・ω< )⌒★",0,
青风月半,保密,Ciallo～(∠・ω< )⌒★,0,
幻夜Sakuzyo,男,为什么我会在今天刷到（假装不知道为什么[tv_doge]）,0,
苏与淮竹,保密,0721[微笑],0,
Galileomarkii,保密,大家一起0721吧，Ciallo～(∠・ω< )⌒☆,0,
wheel逗比,男,@忆语orz,0,
Gfxyh,保密,今夕是何年,0,
1二叁_xk,男,今天刷到还行,0,
啵萝猫,保密,0721哦今天[doge],0,
まおうでんか,保密,耶,0,
咔妃茵Coffeine,保密,0721是吧,0,
嘶宅蒸鹅心,保密,首页来的,0,
0824科比老大,保密,我就说怎么给我推送,0,
要塞庸医,保密,0721考古,0,
虚节二号,保密,给我干哪儿来了[笑哭],0,
忆風Rewind_,男,芜！0721！,0,
AlexKSun,男,好……淦哦steam英文版下载下来我档没了[藏狐],0,
远野森,保密,还要重新买是吧，我充实你的梦[永雏塔菲_尴尬],6,发行商不一样，肯定要重新买啊
远野森,保密,还要重新买是吧，我充实你的梦[永雏塔菲_尴尬],6,好几年前逛粉色app时候就买了sabbat of the witch，现在分开发售让我感觉到了深深的背刺[大哭]
THNINN,男,当年买了原版被背刺了一次又一次，现在又成了🤡，我能退款吗，还没玩呢[墨镜],1,
传家宝碎片x150,保密,买过的要不要再买一次啊[灵魂出窍],1,不会的吧[辣眼睛]
哈曼的小跟班,保密,要是游戏能出个高清重置版就好了,0,
杏干猫猫头,男,是魔法让我们相见[笑哭],0,
火兔烤兔排,保密,0721[超天酱表情包_永远爱你],0,
茉子喜欢吃外星人,保密,Ciallo～(∠・ω< )⌒☆,0,
桜こじ才华,保密,00000000000721[脱单doge],0,
永远喜欢ATRI,保密,主页刷到，出号[脱单doge][脱单doge],0,
于渝欲浴雨与鱼语玉宇,保密,今天的日子真不错啊,0,
秦颂汉赋朝平月,保密,柚子厨真是——[doge],0,
剩火,保密,一年了[脱单doge],0,
子怡玩的泰拉,保密,0721节快乐,0,
好氪山东人,男,她太会了,0,
凪幽noa,保密,啊，首页[藏狐],0,
绝尘七夕,保密,0721考古[doge],0,
晓美焰焰焰焰焰焰焰焰,保密,0721推给我是吧,0,
叫我萎哥,保密,上首页了,0,
李华哥,保密,突然推给我干嘛,0,
我早就是毛球p了,男,今天是0721节，所以今天也要奖励自己，Ciallo～(∠・ω< )⌒☆,0,
雾雨魔里傻,保密,？？？,0,
妈的冻鱼,女,？？？？,0,
铃晨夜猫,保密,好耶,0,
永远爱利利的憨批猫猫,男,这是HF出的第三部柚子社的中文OP，也是接应了上一部的评论，或许每次HF出柚子社都会爆火（？）或许，不是吧，应该主要看的是作品质量和热度。毕竟，近月之类的也有火呢。,0,
琴音生死恋,男,好玩[tv_流鼻血],0,手机里有一款签订契约变魔女付出代价的游戏
袁季遥_Official,保密,"刚刚创立了个的gal群，有妹子，想玩什么冷门的游戏或者新出的精品联机游戏，如非生物因素，兔子与钢铁，磁带妖怪，地窖街区，地心护核者，后室，雾锁王国，森林之子，
ddnet，碧蓝幻想relink，奈斯启示录，王国:两位君主，欧卡2联运，无人深空，深海迷航，异星探险家，太阳港，人魅，地球防卫军5，链在一起，恐鬼症，致命公司，绝地潜兵2，禁闭求生，戴森球计划等等，都可以进群来找人玩，不玩这些也可以进群来吹吹水，聊聊单机游戏，gal啥的，群号:496095418",0,
CabbageTiger,男,Ciallo～(∠・ω< )⌒☆0721快乐,0,
冷冰冰牌高等术学,男,一代传奇，可惜就是没有路线图，推起来老是忘记是哪条线[doge],0,
拯救世界二次元,男,0721[永雏塔菲_哈哈哈],0,
恋见愛露,保密,每一个我都好喜欢😍,0,
下饭的鹤艳,男,@Pz-Kpfw-IV-H,0,
lbs0223,保密,@雨馀黏絮 看看夜宴！,0,
基沃托斯最强忍者,女,宁宁保佑我中考上普高线,0,
我踏马直接评论,男,这下听懂了,0,
欧蛤蛤蛤蛤,男,分不清游戏还是现实了,0,
浙江冰糖焖甲鱼,保密,还不错,0,
冷冰冰牌高等术学,男,130w了，怎么天天都有人溜,0,
璀璨的回忆,保密,佟史是真帅啊woc,0,
我嫑进妙妙屋,保密,美咕噜天下第一！,0,
黎羽_LiYu,保密,[星星眼],0,
科街13,男,又快到0721了呢,0,
-Manstein-,保密,@盐酥薯,0,
点赞收割者,男,0d00r天下第一！,0,
体枵,保密,不是我找了半天都没找到文本回溯啊[委屈],0,鼠标滚轮向上滚
九条悟_,男,这是什么动漫,0,范马刃牙，恋爱喜剧
九条悟_,男,这是什么动漫,0,新番，7月21日上
゚锦,保密,绫地宁宁天下第一！！！！！[给心心][给心心][给心心][给心心][给心心],0,
一条咸鱼棒砸,保密,这部gal我只推了宁宁线，因为推完宁宁线后，我已经不想推其它线了,0,
カケラ_KAKERA,保密,Ciallo～(∠・ω< )⌒☆,0,
前程的痰兑水喝十年,保密,美咕噜天下第一[打call],0,
如果天机,保密,0721,0,
日勿水羊,男,啥时候能冒出个宁宁0721给我看呢,0,
永远爱利利的憨批猫猫,男,一代经典,0,
HUO和W,保密,第一条线玩到了学姐线，学姐赛高,0,
里森堡王国旅游部,保密,一百万祝贺！[打call],0,
早早早早早早zzz,保密,百万助攻[打call][打call][打call],0,
雾色海,保密,@风轮_るり 和我太有缘分啦[脱单doge],0,
AmadeusNo1,保密,好玩，爱玩！,0,
月の帝,保密,百万了,0,
窝囊废一个我去,保密,柚子扫茀特,0,
hello_anastasia,男,快百万了,0,
海月随风起,保密,出,0,
离域py键,保密,@AI识片酱,0,
再起不能_____,男,？？？,0,
Pancake盘擦可,男,今天打折入了，图书馆那一幕真的太突然太震撼了。,0,我没打补丁，到进入宁宁线了才发现不对劲[笑哭]
Pancake盘擦可,男,今天打折入了，图书馆那一幕真的太突然太震撼了。,0,回复 @小鸟游六花星野爱 :还好你推到一半发觉了。我十多年前通完了四部tiny dungeon。直到高中快毕业才发现当初玩的是全年龄。
Professor---陈,保密,Ciallo～(∠・ω< )⌒☆,0,
凝辰龍,男,Ciallo～(∠・ω< )⌒☆,0,Ciallo～(∠・ω< )⌒☆
早餐是香蕉牛奶就好了,男,"看op顺序居然美咕噜是二号位，一直以为是学姐来着，好难分
而且保科就是棕色瞳，宁宁restart里变蓝瞳了可能就是区分不是同一个世界了[辣眼睛]",0,
能极页质,保密,0721,0,
S_akurak,男,百万助攻,0,
穆圣如是说,保密,前奏可太熟了,0,
坍缩态张三,男,刚推完全CG，剧情真的好丰富啊，人物性格也都挺鲜明的。,0,
湾湾不回归不改名,男,因幡巡巡，daisuki！,0,
Tohka4ever,保密,天绫绫地宁宁[星星眼],0,
都云雀幸子,女,学姐单推人！！,0,
星野夜明け,保密,宁宁可爱捏,0,
都云雀幸子,女,学姐学姐学姐,0,
早早早早早早zzz,保密,祝贺🎉,0,
楽しい丛雨,保密,[不问天_和我结婚],0,
奶茶狂魔CM,保密,宁宁天下第一！！！,0,
meisekiha,保密,今天全线通关了，纪念一下,0,
凉丨橙,保密,好耶,0,
蜘织z,保密,为什么，为什么没有大家都幸福的结局啊（伦也）,0,
常陆茉子HIDACHIMAGO,保密,户隐学姐嘿嘿俺おぱいだい好きだ,0,
我是一个土豆地雷,女,Ciallo～(∠・ω< )⌒☆,0,
寻找穹的悠,男,求一个补丁,0,
长门级战列Duang,保密,现在看着好像把宁宁对着合奏掏枪那段给删减了，但是音乐没少导致这段看着有点卡,0,
风弦w,保密,话说美咕噜怪猎这一套她穿的是啥防具来着，最近在玩mhgu想幻化一套[doge],0,
别叫本座幼刀,保密,新电脑入手后一定补票！,0,
Gor1llaBocch1,保密,Ciallo～(∠・ω< )⌒☆,0,
小灰灰取月影,男,0721[脱单doge],0,
凉宫春日hr,男,官方中文版！,0,
阿拉哈德里,男,昨天忘买了，买买买,0,
Saionji_Kazari,女,@AI视频小助理 总结一下,0,
Carameliser,保密,Ciallo～(∠・ω< )⌒☆,0,
OTTC-Han,保密,玩到一半突然出现个这，吓个半死,0,
月色序曲,保密,好！,0,
Nuffic,男,好高的播放量.,0,
阿莫琳,保密,[思考],0,
菜菜の细胞人,保密,啊啊啊美咕噜,0,
请让闹钟叫醒我,男,@某日本漫画助手,0,
himilong,保密,宁宁真的我哭死,0,
生命宝珠1号,男,我去,0,这下不得不补票了
hello_anastasia,男,这下一百万了,0,
zellexs0922,男,萌新刚刚打完共通线（也就是万圣节那里）就end了，然后就跳到了初始页面，之后是玩after story吗？但总感觉剧情接不上啊,0,兄弟，魔宴进单线的几率很小，这你都能进啊[笑哭][doge]
zellexs0922,男,萌新刚刚打完共通线（也就是万圣节那里）就end了，然后就跳到了初始页面，之后是玩after story吗？但总感觉剧情接不上啊,0,回复 @枭枭的大老牛 :我第一次也进[笑哭]
唉眤嗼抛瓦QAQ,保密,Ciallo～(∠・ω< )⌒★,0,
和レム贴贴,保密,有没有打折优惠吧？嗯，夏促福利真的猛,0,62，官网报价
天王寺静流,保密,留了75，不知道价格够不够,0,88好像是
堕落之翼-白雪乃爱,男,Ciallo～(∠・ω< )⌒☆,0,
桜小路ルナ赛高,男,Ciallo～(∠・ω< )⌒☆，0721，今天过生日！[滑稽][滑稽][滑稽],0,
恐虐神选朱八八,保密,Ciallo～(∠・ω< )⌒☆,0,
mwa_d1dj0001,保密,Ciallo～(∠・ω< )⌒☆,0,
910351603591,保密,急急急，等不及1080p了,0,
是异色双瞳的小欧哦,男,0721快乐！,0,
Elmas9527,保密,Ciallo～(∠・ω< )⌒☆,0,
小冰popsicle,男,Ciallo～(∠・ω< )⌒☆,0,
蹲茅房啃馍,保密,Ciallo～(∠・ω< )⌒☆,0,
千矾叶,女,？？？？为什么这个视频给我自动三连了？？,0,
折鏡,男,Ciallo～(∠・ω< )⌒☆,0,
魅惑妖狸,保密,2021年7月21号发售？0721？[doge],0,
撒那特思d,保密,Ciallo～(∠・ω< )⌒☆,0,
东方丶炎丶永夜靖,男,明天就发售了，可我今天刚推完宁宁线一周目[doge],0,
夜幕stone,男,Ciallo～(∠・ω< )⌒☆,0,
Aimi_gachi,男,0721日🤩,0,
冬袖风,保密,Ciallo～(∠・ω< )⌒☆,0,
-Hansen_J,男,34秒那个是谁？,0,
茉子大好き,男,全果待机,0,
心宜Fiona_Official,男,这一作四条线质量都挺高的,0,
御坂10064_,男,好,0,
粉色神经猫,女,一百万喵,0,
桐谷宁宁,保密,我不是柚子厨，我只是个宁宁厨罢了，静候宁宁的到来[tv_色],0,
思维传递,男,那我等高清版了,0,
鸢一蕾米莉亚,保密,这就是sppl2了吗？神代爱丽丝的肉偿🤤,0,
Helipteru,保密,快端上来吧,0,
Cyan无常,男,急也没用，反正还要上学[幻想乡的日常 第1弹_麻],0,
快来挫一刀,男,0721发售好家伙,0,
不换DH不改名,男,你快点啊[大哭][委屈],0,
with13,保密,0721！,0,
晚安-Sion,女,Ciallo～(∠・ω< )⌒☆,0,
Misty-Lin,保密,瓦大喜no0721都以得哭那塞！,0,
後藤ひとり゚,保密,发售价多少啊,0,
尾芹亚,保密,怎么玩的,0,
Ciallo_我要本子,保密,恭喜播放破百万🎉(＾▽＾)🎉,0,
毅芋,保密,😡,0,
AlternativeSaber,保密,Ciallo～(∠・ω< )⌒☆,0,
调查员阿尔文,保密,去官网下R18补丁总是显示500错误，有大佬知道是怎么回事吗？,0,多刷新几次。网页直接下载只有30kb\s不到，Google和Dropbox都显示 因为访问过多暂停了
wryyy奈绪,男,0721（恼,0,
炸毛的天野酱,女,中文呢？,0,
白川韵,男,谁敢反对[脱单doge]就打爆他的宁宁,0,
樱华月葬,男,已经在steam买了英文版[灵魂出窍],0,
ddffrrFF,保密,Ciallo～(∠・ω< )⌒★,0,
斯诺沃克铁拳,保密,好好好,0,
妹妹の独角兽,保密,这不是辣个下面痒蹭桌角的女人么[doge],0,
拔作岛,保密,好好好好好好好好好好好好好好好好好好好好好,0,
Wwwwindland,男,好鵺！,0,
届不到的三千营,女,好耶！,0,
星川miyu,保密,好耶,0,
美味の口袋饼,男,应援,0,
UMRfight,男,好！,0,
踏雪斩EX,男,啊哈，说我是🐷,0,
梵蒂冈少将,女,斯巴拉西～,0,
我就是来看风景的,保密,好,0,
纳兹咩_え,保密,好耶,0,
布若,保密,好家伙,0,
泓asd,男,Ciallo～(∠・ω< )⌒☆,0,
网友平泽顺,男,男主真的是平平无奇死鱼眼吗[tv_皱眉],0,
CialloP,男,Ciallo～(∠・ω＜)⌒☆,0,
小猿别急,保密,倪大天了属于是,0,
臨嶺,男,谁敢反对宁宁就打爆他的狗头！,0,
新海苍,男,[热词系列_妙啊],0,
柚幼子_Official,保密,第一时间赶到欢呼,0,
pie74,男,诶，太好了,0,
D________C,保密,Ciallo～(∠・ω< )⌒★,0,
在原神七海,男,脑婆😭😭😭,0,
希兮夕溪西,男,好！,0,
阿兔嘭大好きです,男,woc，魔女的夜宴,0,
蓝山As,保密,卧槽，起飞[热词系列_好耶],0,
信息化Xxh,男,好耶[脱单doge],0,
美咕噜你带我走吧,男,"woc
好耶！",0,
青丶眉,男,好耶✌🏻,0,
吾名万万酱,保密,完了 我被钓出来了[滑稽],0,
仓鼠学派猎魔人,男,好耶！,0,
星原嗣,女,这部剧情怎么样啊，人物模板化严重吗[脱单doge],3,今天刚推完宁宁线，可以说剧情挺能触动人的，而且甜度超标[脱单doge][脱单doge]
星原嗣,女,这部剧情怎么样啊，人物模板化严重吗[脱单doge],3,回复 @bili小罗比 :个人觉得最甜的是美咕噜，宁宁过程有点刀[灵魂出窍]
星原嗣,女,这部剧情怎么样啊，人物模板化严重吗[脱单doge],3,人物都挺有特色
hikawa-rina,男,早买完了[笑哭],0,
伊地知虹夏---official,保密,Ciallo～(∠・ω< )⌒,0,
CialloP,男,柚子厨来了[打call],0,
゚集异壁,男,竟然还有推广,0,
幻梦illusion,保密,"woc,nb",0,
円環のことわり,男,好耶,0,
二代熱,男,好耶，魔女的夜宴真的是非常优秀的作品！,0,
绫地宁宁na,女,好耶[脱单doge],0,
天灵绫地宁宁,男,Ciallo～(∠・ω< )⌒★,0,
天空的格林尼治_,男,柚子厨不请自来,0,
刃上之花岚,保密,那就再玩一遍,0,
Robin光之子,男,！[热词系列_知识增加],0,
巧克拉,女,宁宁天下第一,0,
琴心健胆,保密,不愧是周年纪念的日子发售的作品[doge],0,
貳拾陆号技师,男,好耶,0,
一纸丶长情,男,好耶！,0,
食醋食醋食,女,宁宁天下第一,1,
虢子鱼,保密,还我大米[985沐博士_哭哭][985沐博士_哭哭],0,
四月一日-君尋,男,好耶,0,
茂伸,女,太好了[不思议之旅_卖萌],0,
粉红回忆派大星Pro,保密,nb,1,
春雨依旧是曙光,保密,Ciallo～(∠・ω< )⌒★,0,
RUO丶灵柩,男,好耶！！！！,0,
星界死者,男,宁宁学聪明了开始爆破臭DD们了,0,
芋圆Kotori,保密,终于啊,0,
Shinku-真红,男,哦吼吼吼吼[七濑胡桃_元气满满],0,
琴里子,女,好！,0,
漆哟好糊涂,男,[热词系列_好耶],1,
琥珀茉莉,男,又是柚子社，柚子社真火啊[笑哭],0,
朝武芳乃是我老婆,女,柚子厨说来就来,0,
摸鱼大师比企谷雪乃,保密,好哎,0,
想吃赛百味,保密,已经买了英文版的了 还是算了,1,
cc3qly,男,出了就tm买,0,
十二夜阑笙,保密,这里有一个桌角[脱单doge],0,
饭纲权现,男,谁敢反对宁宁我就打爆他的牛头[打call],0,
overji,保密,好耶,0,
呀英语,男,出了就买一份支持,0,
请吃桃子,保密,Steam马上再买一遍,0,
鱼雷打飞机,男,卧槽！！官中终于来了！！！！我还以为没希望了,0,
艾癸斯,男,圆桌骑士不请自来（）,0,
森中盛行,男,好耶,0,
叶kano,保密,Ciallo～(∠・ω< )⌒☆,0,
宫城県仙台市,女,自己玩的第一部柚子社作品[小电视_赞],0,
许玥溋,男,[热词系列_好耶],0,
CabbageTiger,男,魔女都来了，枣子姐还会远吗[tv_doge],0,
像摘野草一样,保密,户隐憧子第一！,0,
contosik,男,补票！！！,0,
葉アゲル,保密,买个英文版要重新买吗。😢,0,
真不是科长,男,草，刚练完车回来看见的,0,
羽翼丿寒冰,男,宁宁天下第一!,0,
小云雀咕噜咪,保密,可谓是有生之年了[打call],0,
chiame_himechan,保密,我会买的,0,
Akiporely,男,好，上个月才推完[笑哭]说起来多久有新作啊，等不及了,0,
耿直的米露,保密,我嗦不出话,0,
夜空汐鸢,男,虽然中文的估计没内味儿，不过还是很好的,0,
Clear8Sky,男,哦哦哦哦哦哦哦哦！！,0,
抛瓦鳗,男,好耶,0,
幽浮调查局,男,太好啦！！！,0,
Restia蕾丝蒂亚,男,好耶[打call],0,
八重uwu,男,来了,0,
Est小仓朝阳,保密,好[给心心],0,
谢小桦_,男,Ciallo～(∠・ω< )⌒☆,0,
月PVEfor800h,保密,河南拔智齿,0,
百分百柚子醋,男,好耶[阿库娅_nice],0,
ATRI酱的水手服,保密,好耶,0,
youerli111,保密,好耶,0,
约好了艾蕾,男,好！,0,
宁宁的星怒,男,7月21是吧,1,
明日风月,男,起飞,0,
网游不适合我,保密,好耶,0,
日鞠的脚好汗,保密,好耶！！！,0,
永遠的鲜红幼月,男,好耶,0,
琉狸团子,保密,好耶！！！,0,
类比入侵F,男,这个会有摩点众筹吗？,0,
在原七海Nana7mi,女,卧槽，宁！,0,
クサリ,男,好耶！,0,
美丽的园神凛祢,保密,Ciallo～(∠・ω< )⌒☆,0,
我永远爱四季夏目,保密,等补票[脱单doge],0,
PCX1078,男,hua,0,
AntimonyRA,保密,好耶！是宁宁！,0,
守护传送门,男,好耶,0,
识宝修改了我的昵称,保密,Ciallo～(∠・ω< )⌒☆,0,
月下落汐,男,怎么还上推广了[保卫萝卜_问号],0,
宁宁的星怒,男,[喜欢][喜欢][喜欢][喜欢],0,逆天id
潜行盾牌,保密,快说你是猪.jqg,0,
艾拉酱快放开我,保密,谁敢锤爆我的狗头，我就反对宁宁[doge],0,
Raid314,保密,🕛🕐🕑🕒🕓🕔🕕🕖🕗🕘🕙🕚,1,
蔷薇kiss小林妖,男,什么援桌骑士[傲娇],2,
北见琉华,男,预言30号那个是柚子同步新作，中了回来刀我[傲娇],1,
Amazery,保密,行,0,
Rophoco,保密,好耶,0,
爱加糖的朝武芳乃,男,好耶,0,
魔羽123,保密,ohhhhh,0,
SAN_QAQ,女,芜湖[热词系列_芜湖起飞],1,
木勾基拉,男,谁敢反对宁宁就打爆他的狗头.jpg[妙啊],0,
橘橘橘橘橘酱酱,女,卧槽,0,
眼泪掩埋在深雪之下,男,好,0,
住吉家的千里,保密,可以,0,
夜空sn,男,宁宁天下第一！,0,
Hitachi-Mako,保密,我tm直接报道！,0,
ムラサメ_綾,男,粉色的两个空调器遥控器,1,
希望小暗非常幸福,男,Ciallo～(∠・ω< )⌒☆,0,
la10da5zhe,保密,我要再买一份！,0,
蜀漢劉玄德,保密,华哥华哥,0,
此家小新她姓堇,男,过年了,0,
2233吧,保密,好！！！,0,
倒挂的小时钟,男,好耶,0,
我想布莱,男,华哥 yyds,0,
Pcr-increased,保密,我去竟然是这个,0,
带带大兰斯,男,入坑作，绫地宁宁天下第一！,0,
我没id,男,宁宁天下第一！,0,
封神酱,保密,0721[滑稽][辣眼睛],0,
alcoholst,男,0D000721[脱单doge],0,
逆卷lirg-Official,男,ohhhh,0,
北大路可憐-,男,那我天色幻想岛？[傲娇],0,
长坂彩乃,男,这把刀专杀柚子厨[藏狐],0,
森林の妖精,保密,ohhhhhh！！,0,
榎本秋音,保密,好耶好耶好耶好耶好耶好耶,0,
大阿瓦敖德萨无多,男,官中终于等到啦[给心心],0,
米浴的欧尼桑麻,保密,十年柚子厨不请自来！,0,
融解的雨,女,速度发售馆死,0,
PureSouI,男,好耶,0,
芭蕉果冻,男,好耶,0,
真红中二病,保密,好耶,0,
我也是这样觉得的,保密,哇哦,0,
安全通道先生,保密,好耶！,0,
暗夜-幽光,男,好耶！,0,
薇拉列夫米拉,男,为什么不前天发布？[doge],0,
Pancake盘擦可,男,官中！好耶！！！！！！,0,
Annoyingzzz,保密,哦吼,0,
Yuszsdr,保密,大的要来了,0,
立月摘星,男,和奏和奏和,0,
heavens__feel,保密,我星巴克呢？,0,
橘花学院在原七海,保密,卧草,0,
SoNan77,保密,官中好耶[打call],0,
UMR星人,男,期待[小电视_赞],0,
电脑玩家朝武芳乃,保密,很难不支持[tv_doge],0,
YM_123,保密,卧槽,0,
-Mizar-,男,卧槽,0,
木又寸-Tree-,男,受到惊吓！[热词系列_知识增加],0,
木灵之道,保密,刻在dna里的op,0,
藤田琴音_P,保密,steam现在的版本已经买了 那个给不给更新中文呀 还是另外发售,0,
纵使日薄夕山,男,谁敢反对宁宁[doge],0,
赤月星雪,男,先放一个起爆器[doge],0,
丛雨wan,男,可恶，刚打的中文补丁[C酱_)—(],0,
姬野星奏厨,男,魔宴啊，还以为是星咖官中，按照时间来看那下作官中不是星咖就是天色吧[吃瓜],0,
掉进雪里的无邪,女,之前在steam买完原版的可以跟着更新中文吗[妙啊],0,
ハルトマンの妖怪恋恋,男,美咕噜Ciallo～(∠・ω< )⌒,0,
巴伐利亚之翼,男,ohhhh,0,
こ雲雀,保密,ohhhhh我永远喜欢宁宁[doge],0,
MagicaSand,保密,如果再全新发一次的话，我不介意买多一次= =,0,
永远亭_蓬莱山辉夜,保密,纯路人，请问傍晚在图书馆里的桌角处能够发现什么[doge],0,
nextlinks,男,还是那句话，谁反对宁宁就砸烂他的狗头[doge],0,
幻想寫景,女,快出汉化吧，孩子等不及了,1,
